round,lang_name,variable,iso_alpha2,country,glottocode,glottolog_name,level
6,sexhosa,Q2OTHER,BW,3,xhos1239,Xhosa,language
6,sezuru,Q2OTHER,BW,3,shon1251,Shona,language
6,shangani,Q2OTHER,ZW,36,tson1249,Tsonga,language
6,shona,Q2OTHER,BW,3,shon1251,Shona,language
6,shona,Q2OTHER,MZ,21,,,
6,shona/sezuru,Q2OTHER,BW,3,shon1251,Shona,language
6,siaka,Q2OTHER,CI,8,koya1253,Koyaga,language
6,sidombe,Q2OTHER,ZW,36,,,
6,sifwe,Q2OTHER,NA,22,fwee1238,Fwe,language
6,sissali,Q2OTHER,GH,11,sisa1248,Sisaala,family
6,siyawa,Q2OTHER,NG,24,,,
6,so'o,Q2OTHER,CM,6,,,
6,sola,Q2OTHER,BJ,2,miyo1238,Miyobe,language
6,sola,Q2OTHER,TG,32,miyo1238,Miyobe,language
6,someja,Q2OTHER,GH,11,gaaa1244,Ga,language
6,soro,Q2OTHER,CM,6,,,
6,suba,Q2OTHER,KE,13,suba1238,Suba,language
6,suthu,Q2OTHER,ZW,36,pedi1238,Pedi,language
6,swahili,Q2OTHER,SZ,30,swah1253,Swahili,language
6,swahili,Q2OTHER,ZM,35,,,
6,tagbanan,Q2OTHER,CI,8,,,
6,talensi,Q2OTHER,GH,11,fare1241,Farefare,language
6,tamacheck,Q2OTHER,BF,4,,,
6,tamberma,Q2OTHER,TG,32,dita1238,Ditammari,language
6,tampulma,Q2OTHER,GH,11,tamp1252,Tampulma,language
6,tanala,Q2OTHER,MG,16,plat1254,Plateau Malagasy,language
6,tanda,Q2OTHER,SN,26,,,
6,tangale,Q2OTHER,NG,24,nucl1696,Tangale,language
6,tangali,Q2OTHER,NG,24,nucl1696,Tangale,language
6,tapulsi,Q2OTHER,GH,11,tamp1252,Tampulma,language
6,tarok,Q2OTHER,NG,24,taro1263,Tarok,language
6,tcheddere,Q2OTHER,GN,12,,,
6,tchitchewa,Q2OTHER,MZ,21,nyan1308,Nyanja,language
6,tchthewa,Q2OTHER,MZ,21,,,
6,tera,Q2OTHER,NG,24,tera1251,Tera,language
6,teso,Q2OTHER,KE,13,teso1249,Teso,language
6,tewe,Q2OTHER,MZ,21,tewe1238,Tewe,language
6,tjimbanderu,Q2OTHER,BW,3,,,
6,toma,Q2OTHER,GN,12,toma1245,Toma,language
6,totela,Q2OTHER,NA,22,,,
6,touba,Q2OTHER,GN,12,,,
6,toura,Q2OTHER,CI,8,tour1242,Toura (Côte d'Ivoire),language
6,toussian,Q2OTHER,BF,4,,,
6,tsenga,Q2OTHER,ZW,36,,,
6,tula,Q2OTHER,NG,24,tula1252,Tula,language
6,turka,Q2OTHER,BF,4,turk1306,Turka,language
6,vigue,Q2OTHER,BF,4,viem1243,Viemo,language
6,waala,Q2OTHER,GH,11,wali1263,Wali (Ghana),language
6,waja,Q2OTHER,NG,24,waja1259,Waja,language
6,wan,Q2OTHER,CI,8,wann1242,Wan,language
6,wangara,Q2OTHER,GH,11,,,
6,wibum,Q2OTHER,CM,6,,,
6,wimbum,Q2OTHER,CM,6,limb1268,Limbum,language
6,wobe,Q2OTHER,CI,8,weno1238,Wobe-Wè Northern,language
6,worodougou,Q2OTHER,CI,8,woro1256,Worodougou,language
6,wurkum,Q2OTHER,NG,24,piya1245,Piya-Kwonci,language
6,wurkun,Q2OTHER,NG,24,piya1245,Piya-Kwonci,language
6,xitsua,Q2OTHER,MZ,21,tswa1255,Tswa,language
6,xitswa,Q2OTHER,MZ,21,tswa1255,Tswa,language
6,yakuri,Q2OTHER,NG,24,loka1252,Lokaa,language
6,yala,Q2OTHER,NG,24,yala1263,Yala,language
6,yambassa,Q2OTHER,CM,6,yang1293,Yangben,language
6,yamben,Q2OTHER,CM,6,,,
6,yanga,Q2OTHER,TG,32,moss1236,Mossi,language
6,yaoure,Q2OTHER,CI,8,yaou1238,Yaouré,language
6,yebekol,Q2OTHER,CM,6,,,
6,zezuru,Q2OTHER,BW,3,shon1251,Shona,language
6,zulu,Q2OTHER,SZ,30,zulu1248,Zulu,language
6,zuru,Q2OTHER,NG,24,clel1238,C'lela,language
